   0.11209,   0.80266
   0.34657,   0.34657
   0.34657,   0.34657
   0.34657,   0.34657
   0.16247,   0.64109
   0.34657,   0.34657
  -0.00000,       inf
   0.05642,   1.11884
   0.04131,   1.26730
   0.06602,   1.04500
